Day,No,Word,Meaning,Target_Score,Priority,Source_Type
3,126,including,~을 포함하여,800,3,Intermediate_800
3,127,on time,정각에,800,3,Intermediate_800
3,128,panic,"당황, 공황",800,3,Intermediate_800
3,129,past due,"연체된, 미납된",800,3,Intermediate_800
3,130,put forward,앞당기다,800,3,Intermediate_800
3,131,regard A as B,A를 B로 여기다,800,3,Intermediate_800
3,132,return one's call,~에게 답신 전화를 하다,800,3,Intermediate_800
3,133,secretarial,비서의,800,3,Intermediate_800
3,134,take charge of,~을 담당하다,800,3,Intermediate_800
3,135,take on responsibility,책임을 지다,800,3,Intermediate_800
3,136,throw one's effort into,~에 온 힘을 쏟다,800,3,Intermediate_800
3,137,arrange item on the self,선반에 상품을 배열하다,900,4,Advanced_900
3,138,call in sick,전화로 병결을 알리다,900,4,Advanced_900
3,139,cover one's shift,~대신 근무하다,900,4,Advanced_900
3,140,day-to-day operation,일상업무,900,4,Advanced_900
3,141,in line with,"~과 일치하여, ~에 따라",900,4,Advanced_900
3,142,officiate,식을 진행하다,900,4,Advanced_900
3,143,on hold,"보류중인, 통화대기중인",900,4,Advanced_900
3,144,set down to work,일에 착수하다,900,4,Advanced_900
3,145,stay awake,깨어 있다,900,4,Advanced_900
3,146,strew,흩뿌리다,900,4,Advanced_900
3,147,take the place of,~을 대신하다,900,4,Advanced_900
3,148,take turns,교대로 하다,900,4,Advanced_900
3,149,behind schedule,일정이 늦은,900,4,Advanced_900
3,150,condense,"(표현을) 간추리다, 요약하다",900,4,Advanced_900
3,151,follow up on,~에 대해 후속조치를 하다,900,4,Advanced_900
3,152,in writing,서면으로,900,4,Advanced_900
3,153,popularize,대중화하다,900,4,Advanced_900
3,154,productively,생산적으로,900,4,Advanced_900
3,155,sincerity,"성실, 정직",900,4,Advanced_900
3,156,utilization,"이용, 활용",900,4,Advanced_900
3,157,administrative,"관리의, 행정상의",900,4,Advanced_900
3,158,be affiliated with,~과 제휴하고 있다,900,4,Advanced_900
3,159,conglomerate,거대복합기업,900,4,Advanced_900
3,160,default,"태만, 불이행",900,4,Advanced_900
3,161,impending,"임박한, 절박한",900,4,Advanced_900
3,162,proponent,"지지자, 옹호자",900,4,Advanced_900
3,163,proprietor,(상점·토지 등의) 소유자,900,4,Advanced_900
3,164,site inspection,현지 시찰,900,4,Advanced_900
3,165,subordinate,"부하직원, 하급자",900,4,Advanced_900
3,166,subsidiary,자회사,900,4,Advanced_900
3,167,take initiative,"솔선해서 하다, 주도권을 잡다",900,4,Advanced_900
3,168,telecommute,재택근무하다,900,4,Advanced_900
4,1,lax,"(행동 등이)느슨한, 규율에 못 미치는",650,1,Headword_650
4,2,procrastinate,"미루다, 꾸물거리다",650,1,Headword_650
4,3,combined,"결합된, 합동의",650,1,Headword_650
4,4,accomplish,성취하다,650,1,Headword_650
4,5,voluntarily,자발적으로,650,1,Headword_650
4,6,undertake,(일을) 떠맡다,650,1,Headword_650
4,7,assume,"(증거는 없으나)사실이라고 생각하다,
(책임〮역할을) 맡다",650,1,Headword_650
4,8,occasionally,"가끔, 때때로",650,1,Headword_650
4,9,employee,"직원, 고용인",650,1,Headword_650
4,10,assist,"돕다, 조력하다",650,1,Headword_650
4,11,satisfied,"만족하는, 만족스러워하는",650,1,Headword_650
4,12,manner,"방식, 태도",650,1,Headword_650
4,13,responsible,"책임이 있는, 책임져야 할",650,1,Headword_650
4,14,conduct,"(업무의) 수행, (업무 등을)수행하다",650,1,Headword_650
4,15,adjust,적응하다,650,1,Headword_650
4,16,personnel,"(집합적)직원, 인원, 인사과",650,1,Headword_650
4,17,agree,동의하다,650,1,Headword_650
4,18,supervise,"감독하다, 지도하다",650,1,Headword_650
4,19,coworker,"동료, 협력자",650,1,Headword_650
4,20,direct,"~에게 길을 안내하다, 가르쳐주다",650,1,Headword_650
4,21,confidential,"기밀의, 내밀한",650,1,Headword_650
4,22,assign,"배정하다, 할당하다",650,1,Headword_650
4,23,leading,"지도, 통솔, 선도적인, 일류의, 가장 중요한, 선두적인",650,1,Headword_650
4,24,formal,격식을 갖춘,650,1,Headword_650
4,25,remove,"해임하다, 제거하다",650,1,Headword_650
4,26,collect,"모으다, 수집하다",650,1,Headword_650
4,27,coordinate,조정하다,650,1,Headword_650
4,28,hardly,거의~하지 않다,650,1,Headword_650
4,29,abstract,"추상적인, 막연한",650,1,Headword_650
4,30,directory,주소록,650,1,Headword_650
4,31,accountable,책임이 있는,650,1,Headword_650
4,32,skillfully,"능숙하게, 솜씨있게",650,1,Headword_650
4,33,exclusive,"독점적인, 배타적인",650,1,Headword_650
4,34,intention,"의지, 의향",650,1,Headword_650
4,35,transform,"바꾸다, 변모시키다",650,1,Headword_650
4,36,respectful,"정중한, 존중하는",650,1,Headword_650
4,37,duplicate,사본,650,1,Headword_650
4,38,contrary,반대,650,1,Headword_650
4,39,disturbing,"충격적인, 불안감을 주는, 방해하는",650,1,Headword_650
4,40,engage,"관여하다, 종사하다",650,1,Headword_650
4,41,foster,"촉진하다, 육성하다",650,2,Basic_LCRC_650
4,42,neutrality,"중립성, 중립",650,2,Basic_LCRC_650
4,43,widely,널리,650,2,Basic_LCRC_650
4,44,externally,"외부에서, 외부적으로",650,2,Basic_LCRC_650
4,45,bookcase,"책장, 책꽂이",650,2,Basic_LCRC_650
4,46,bookshelf,책꽂이,650,2,Basic_LCRC_650
4,47,case,(특정한 상황의)경우,650,2,Basic_LCRC_650
4,48,central office,중앙 사무실,650,2,Basic_LCRC_650
4,49,copy machine,복사기,650,2,Basic_LCRC_650
4,50,fax,팩스,650,2,Basic_LCRC_650
4,51,file folder,서류철,650,2,Basic_LCRC_650
4,52,greet,"~에게 인사하다, ~를 환영하다",650,2,Basic_LCRC_650
4,53,handwriting,"(개인의) 글씨, 필체",650,2,Basic_LCRC_650
4,54,keypad,(전화 〮계산기 등의) 소형 키보드,650,2,Basic_LCRC_650
4,55,knife,칼,650,2,Basic_LCRC_650
4,56,log on to,~에 로그인하다,650,2,Basic_LCRC_650
4,57,online,"인터넷에 접속된, 온라인으로",650,2,Basic_LCRC_650
4,58,photocopier,복사기,650,2,Basic_LCRC_650
4,59,photocopy,"복사, 복사하다",650,2,Basic_LCRC_650
4,60,print out,(프린터로)출력하다,650,2,Basic_LCRC_650
4,61,right away,"즉시, 당장",650,2,Basic_LCRC_650
4,62,spell,"철자를 쓰다, 철자를 말하다",650,2,Basic_LCRC_650
4,63,wrap,"싸다, 감싸다",650,2,Basic_LCRC_650
4,64,fold,접다,650,2,Basic_LCRC_650
4,65,least,"가장 작은, 가장 적은",650,2,Basic_LCRC_650
4,66,paper,서류,650,2,Basic_LCRC_650
4,67,planning,"계획, 입안",650,2,Basic_LCRC_650
4,68,post,"붙이다, 공고하다",650,2,Basic_LCRC_650
4,69,press the button,버튼을 누르다,800,3,Intermediate_800
4,70,server,"서빙하는 사람, (컴퓨터의)서버",800,3,Intermediate_800
4,71,store opening,"개점, 개장",800,3,Intermediate_800
4,72,task,"일, 직무",800,3,Intermediate_800
4,73,be satisfied with,~에 만족하다,800,3,Intermediate_800
4,74,be seated,"앉다, 앉아 있다",800,3,Intermediate_800
4,75,be surrounded by,~에 둘러싸이다,800,3,Intermediate_800
4,76,business contacts,사업상 아는 사람 또는 회사,800,3,Intermediate_800
4,77,chairperson,의장,800,3,Intermediate_800
4,78,copy editor,원고 정리 편집자,800,3,Intermediate_800
4,79,deep end,수심이 깊은 쪽,800,3,Intermediate_800
4,80,double-sided,양면의,800,3,Intermediate_800
4,81,drawer,서랍,800,3,Intermediate_800
4,82,get one's approval,~의 승인을 받다,800,3,Intermediate_800
4,83,halfway,"중간에, 중간의",800,3,Intermediate_800
4,84,hand over,~을 건네주다,800,3,Intermediate_800
4,85,in a pile,수북이 쌓인,800,3,Intermediate_800
4,86,it could have been worse.,이만하니 다행이다.,800,3,Intermediate_800
4,87,just in time,겨우 시간에 맞춰,800,3,Intermediate_800
4,88,literacy,읽고 쓰는 능력,800,3,Intermediate_800
4,89,litter,"쓰레기, 어지르다, 흐트러뜨리다",800,3,Intermediate_800
4,90,make a selection,선정하다,800,3,Intermediate_800
4,91,make room for,~을 위해 공간을 마련하다,800,3,Intermediate_800
4,92,out of paper,종이가 다 떨어진,800,3,Intermediate_800
4,93,raise one's hand,손을 들다,800,3,Intermediate_800
4,94,report a problem,문제점을 보고하다,800,3,Intermediate_800
4,95,sort,"종류, 분류하다",800,3,Intermediate_800
4,96,stationery,문구류,800,3,Intermediate_800
4,97,take another look,다시 한번 보다,800,3,Intermediate_800
4,98,take A out,A를 꺼내다,800,3,Intermediate_800
4,99,typewriter,타자기,800,3,Intermediate_800
4,100,work in groups,여러 명이 작업하다,800,3,Intermediate_800
4,101,writing pad,(한 장씩 떼어 쓰는 노트),800,3,Intermediate_800
4,102,anticipation,"예상, 기대",800,3,Intermediate_800
4,103,automobile,자동차,800,3,Intermediate_800
4,104,be asked to do,~하도록 요청받다,800,3,Intermediate_800
4,105,be paid for,~에 대해 보수를 받다,800,3,Intermediate_800
4,106,be qualified for,~을 위한 자격을 갖추다,800,3,Intermediate_800
4,107,casual,"격식을 차리지 않는, 평상복의",800,3,Intermediate_800
4,108,draft,"초안을 작성하다, 초안",800,3,Intermediate_800
4,109,draw on,"~을 이용하다, ~에 의지하다",800,3,Intermediate_800
4,110,excuse,"변명, 이유, 용서하다",800,3,Intermediate_800
4,111,head office,(회사의) 본사,800,3,Intermediate_800
4,112,in anticipation of,~을 예상하고,800,3,Intermediate_800
4,113,in light of,"~을 고려하여,~에 비추어",800,3,Intermediate_800
4,114,instrument,"도구, 기계, 악기",800,3,Intermediate_800
4,115,popularly,일반적으로,800,3,Intermediate_800
4,116,regarding,~에 관하여,800,3,Intermediate_800
4,117,routinely,"일상적으로, 정기적으로",800,3,Intermediate_800
4,118,standing,"고정적인, 상설의",800,3,Intermediate_800
4,119,supplementary,"보충의, 추가의",800,3,Intermediate_800
4,120,work overtime,초과 근무를 하다,800,3,Intermediate_800
4,121,workplace,작업장,800,3,Intermediate_800
4,122,acting,"대리의, 직무대행의, 연기",800,3,Intermediate_800
4,123,be full of,~으로 가득하다,800,3,Intermediate_800
4,124,convert A to B,A를 B로 바꾸다,800,3,Intermediate_800
4,125,count on,"~을 믿다, ~에 의지하다",800,3,Intermediate_800
4,126,fill with,~으로 가득차다,800,3,Intermediate_800
4,127,get along with,~와 사이좋게 지내다,800,3,Intermediate_800
4,128,go down the steps,계단을 내려가다,800,3,Intermediate_800
4,129,key to success,성공의 길,800,3,Intermediate_800
4,130,lose one's temper,화를 내다,800,3,Intermediate_800
4,131,make a copy,복사하다,800,3,Intermediate_800
4,132,obsess about,~에 대해 강박 관념을 갖다,800,3,Intermediate_800
4,133,overtime hours,초과 근무 시간,800,3,Intermediate_800
4,134,personal effects,"개인 소지품, 개인 소유물",800,3,Intermediate_800
4,135,reunion,친목회,800,3,Intermediate_800
4,136,sales representative,"영업 담당자, 판매 직원",800,3,Intermediate_800
4,137,seamless(=without trouble),"(끊어짐이 없이) 매끄러운, 문제 없는",900,4,Advanced_900
4,138,submit A to B,A를 B에게 제출하다,900,4,Advanced_900
4,139,succeed in -ing,~에 성공하다,900,4,Advanced_900
4,140,time-consuming,시간이 많이 걸리는,900,4,Advanced_900
4,141,bookkeeping,부기,900,4,Advanced_900
4,142,have one's hands full,몹시 바쁘다,900,4,Advanced_900
4,143,make on outside call,외부로 전화를 걸다,900,4,Advanced_900
4,144,motivation,"이유, 동기",900,4,Advanced_900
4,145,newly listed,새로 목록에 오른,900,4,Advanced_900
4,146,prioritize,우선적으로 처리하다,900,4,Advanced_900
4,147,sit in alternate seats,한자리 씩 건너 앉다,900,4,Advanced_900
4,148,written authorization,서면 결재,900,4,Advanced_900
4,149,written consent,서면 동의,900,4,Advanced_900
4,150,acquaintance,"아는 사람, 아는 사이",900,4,Advanced_900
4,151,dimension,"규모, 크기, 차원, 관점",900,4,Advanced_900
4,152,directive,"지시하는, 지배적인",900,4,Advanced_900
4,153,discerning,통찰력이 있는,900,4,Advanced_900
4,154,elegantly,"우아하게, 고상하게",900,4,Advanced_900
4,155,expectant,기대하고 있는,900,4,Advanced_900
4,156,invaluable,"매우 유용한, 귀중한",900,4,Advanced_900
4,157,propel,"나아가게 하다, 몰아가다",900,4,Advanced_900
4,158,realization,"깨달음, 자각, 인식",900,4,Advanced_900
4,159,recline,"기대다, 눕다, (의자가)젖혀지다",900,4,Advanced_900
4,160,repository,저장소,900,4,Advanced_900
4,161,respective,"각각의, 저마다의",900,4,Advanced_900
4,162,spontaneously,"자발적으로, 자연 발생적으로",900,4,Advanced_900
4,163,trivial,"사소한, 하찮은",900,4,Advanced_900
4,164,turn in,"(실적·수익 등을) 올리다, 제출하다",900,4,Advanced_900
4,165,ambiance(=ambience),(장소의) 분위기,900,4,Advanced_900
4,166,aspiration,"포부, 열망",900,4,Advanced_900
4,167,creditable,"훌륭한, 칭찬할만한",900,4,Advanced_900
4,168,eminent,"저명한, 탁월한",900,4,Advanced_900
5,1,sophisticated,"(기계가)정교한, 복잡한, 세련된",650,1,Headword_650
5,2,timely,"시기적절한, 때를 맞춘",650,1,Headword_650
5,3,realistically,현실적으로,650,1,Headword_650
5,4,promptly,"즉시, 정각에",650,1,Headword_650
5,5,accessible,"출입할 수 있는, 이용할 수 있는",650,1,Headword_650
5,6,implement,"실시하다, 실행하다",650,1,Headword_650
5,7,feedback,"의견, 반응",650,1,Headword_650
5,8,outstanding,"우수한, (부채 등이)미지불 된",650,1,Headword_650
5,9,inform,~에게 알리다,650,1,Headword_650
5,10,replacement,"교체, 후임자",650,1,Headword_650
5,11,announcement,"공고, 발표",650,1,Headword_650
5,12,department,(조직 및 기구의) 부서,650,1,Headword_650
5,13,permanently,"영구적으로, 불변으로",650,1,Headword_650
5,14,fulfill,"(조건을) 만족시키다, (약속 및 의무 등을) 지키다, 이행하다",650,1,Headword_650
5,15,outline,"개요, 설명하다, 약술하다",650,1,Headword_650
5,16,explain,설명하다,650,1,Headword_650
5,17,contain,포함하다,650,1,Headword_650
5,18,compile,"(자료 등을) 편집하다, 모으다",650,1,Headword_650
5,19,subsequent,"차후의, 그 다음의",650,1,Headword_650
5,20,overview,"개요, 개관",650,1,Headword_650
5,21,provider,"공급자, 제공자",650,1,Headword_650
5,22,matter,"중요하다, 문제되다, 문제, 일",650,1,Headword_650
5,23,expertise,"전문 지식, 전문 기술",650,1,Headword_650
5,24,demonstrate,"증명하다, (모형 〮실험 등으로) 설명하다",650,1,Headword_650
5,25,remainder,나머지,650,1,Headword_650
5,26,essential,"필수적인, 극히 중요한, 본질적인",650,1,Headword_650
5,27,divide,"분배하다, 나누다",650,1,Headword_650
5,28,major,"주요한, 중대한",650,1,Headword_650
5,29,compliance,(명령 〮 법규에의) 준수,650,1,Headword_650
5,30,clarify,명확하게 하다,650,1,Headword_650
5,31,face,"표면, 외관, (문제 등에) 직면하다, 향하다, 마주보다",650,1,Headword_650
5,32,follow,"~을 따라가다, 주시하다, (분명히) 이해하다",650,1,Headword_650
5,33,aspect,"관점, 국면",650,1,Headword_650
5,34,apparently,"보기에 ~한 듯한, 외관상으로는",650,1,Headword_650
5,35,aware,"알고 있는, 인식하고 있는",650,1,Headword_650
5,36,extended,"(기간 등을)연장한, 장기간에 걸친",650,1,Headword_650
5,37,accidentally,"뜻하지 않게, 우연히",650,1,Headword_650
5,38,advisable,"바람직한, 합당한",650,1,Headword_650
5,39,concerned,"염려하는, 걱정하는, 관련된",650,1,Headword_650
5,40,speak,이야기하다,650,1,Headword_650
5,41,briefcase,서류 가방,650,2,Basic_LCRC_650
5,42,business trip,출장,650,2,Basic_LCRC_650
5,43,come over,"방문하다, 오다",650,2,Basic_LCRC_650
5,44,counter,"계산대, 반대의",650,2,Basic_LCRC_650
5,45,e-mail,"이메일, 이메일을 보내다",650,2,Basic_LCRC_650
5,46,filing cabinet,서류 정리 캐비닛,650,2,Basic_LCRC_650
5,47,folder,서류철,650,2,Basic_LCRC_650
5,48,headache,두통,650,2,Basic_LCRC_650
5,49,internship,"인턴 신분, 인턴 기간",650,2,Basic_LCRC_650
5,50,redo,다시 하다,650,2,Basic_LCRC_650
5,51,routine,"판에 박힌 일, 정기적인",650,2,Basic_LCRC_650
5,52,table lamp,탁상 전기스탠드,650,2,Basic_LCRC_650
5,53,thanks to,~덕택에,650,2,Basic_LCRC_650
5,54,timetable,시간표,650,2,Basic_LCRC_650
5,55,window display,쇼윈도의 상품 진열,650,2,Basic_LCRC_650
5,56,chief,"주된, (직급상)최고위자인, (단체의) 최고위자",650,2,Basic_LCRC_650
5,57,conceal,감추다,650,2,Basic_LCRC_650
5,58,correct,"맞는, 정정하다",650,2,Basic_LCRC_650
5,59,economic,경제의,650,2,Basic_LCRC_650
5,60,embrace,"받아들이다, 포용하다",650,2,Basic_LCRC_650
5,61,expected,예상되는,650,2,Basic_LCRC_650
5,62,forum,토론회,650,2,Basic_LCRC_650
5,63,instead of,~대신에,650,2,Basic_LCRC_650
5,64,mission,임무,650,2,Basic_LCRC_650
5,65,programming,방송 편성,650,2,Basic_LCRC_650
5,66,remaining,남아 있는,650,2,Basic_LCRC_650
5,67,rush,서두르다,650,2,Basic_LCRC_650
5,68,unfortunately,"불행하게도, 유감스럽게도",650,2,Basic_LCRC_650
5,69,archive,기록보관소,800,3,Intermediate_800
5,70,be unwilling to do,~하기를 꺼리다,800,3,Intermediate_800
